product_name,brand_slug,category_slug,subcategory,gender,store_slug,price,original_price,availability,product_url,image_url
Michael Kors Pebbled Leather Crossbody Bag,michael-kors,bags,Wallets,unisex,michael-kors-store,71400,142800,IN STOCK,https://www.michaelkors.com/p/michael-kors-12-pebbled-leather-crossbody-bag,https://picsum.photos/seed/michael-kors-12-pebbled-leather-crossbody-bag/600/600
Michael Kors Structured Wallet,michael-kors,bags,Handbags,women,michael-kors-store,107185,126100,IN STOCK,https://www.michaelkors.com/p/michael-kors-13-structured-wallet,https://picsum.photos/seed/michael-kors-13-structured-wallet/600/600
Michael Kors Compact Clutch,michael-kors,bags,Crossbody Bags,men,michael-kors-store,67665,104100,LOW STOCK,https://www.michaelkors.com/p/michael-kors-14-compact-clutch,https://picsum.photos/seed/michael-kors-14-compact-clutch/600/600
Michael Kors Signature Shoulder Bag,michael-kors,bags,Totes,unisex,michael-kors-store,66105,101700,IN STOCK,https://www.michaelkors.com/p/michael-kors-15-signature-shoulder-bag,https://picsum.photos/seed/michael-kors-15-signature-shoulder-bag/600/600
Michael Kors Pebbled Leather Tote Bag,michael-kors,bags,Wallets,women,michael-kors-store,106845,125700,IN STOCK,https://www.michaelkors.com/p/michael-kors-16-pebbled-leather-tote-bag,https://picsum.photos/seed/michael-kors-16-pebbled-leather-tote-bag/600/600
Michael Kors Structured Crossbody Bag,michael-kors,bags,Handbags,men,michael-kors-store,42240,52800,IN STOCK,https://www.michaelkors.com/p/michael-kors-17-structured-crossbody-bag,https://picsum.photos/seed/michael-kors-17-structured-crossbody-bag/600/600
Michael Kors Compact Wallet,michael-kors,bags,Crossbody Bags,unisex,michael-kors-store,53760,76800,OUT OF STOCK,https://www.michaelkors.com/p/michael-kors-18-compact-wallet,https://picsum.photos/seed/michael-kors-18-compact-wallet/600/600
Michael Kors Signature Clutch,michael-kors,bags,Totes,women,michael-kors-store,46160,57700,IN STOCK,https://www.michaelkors.com/p/michael-kors-19-signature-clutch,https://picsum.photos/seed/michael-kors-19-signature-clutch/600/600
Michael Kors Pebbled Leather Shoulder Bag,michael-kors,bags,Wallets,men,michael-kors-store,78675,104900,IN STOCK,https://www.michaelkors.com/p/michael-kors-20-pebbled-leather-shoulder-bag,https://picsum.photos/seed/michael-kors-20-pebbled-leather-shoulder-bag/600/600
Coach Structured Tote Bag,coach,bags,Handbags,women,coach-store,63635,97900,IN STOCK,https://www.coach.com/p/coach-1-structured-tote-bag,https://picsum.photos/seed/coach-1-structured-tote-bag/600/600
Coach Compact Crossbody Bag,coach,bags,Crossbody Bags,men,coach-store,73050,97400,IN STOCK,https://www.coach.com/p/coach-2-compact-crossbody-bag,https://picsum.photos/seed/coach-2-compact-crossbody-bag/600/600
Coach Signature Wallet,coach,bags,Totes,unisex,coach-store,65325,87100,LOW STOCK,https://www.coach.com/p/coach-3-signature-wallet,https://picsum.photos/seed/coach-3-signature-wallet/600/600
Coach Pebbled Leather Clutch,coach,bags,Wallets,women,coach-store,77000,140000,IN STOCK,https://www.coach.com/p/coach-4-pebbled-leather-clutch,https://picsum.photos/seed/coach-4-pebbled-leather-clutch/600/600
Coach Structured Shoulder Bag,coach,bags,Handbags,men,coach-store,39130,55900,IN STOCK,https://www.coach.com/p/coach-5-structured-shoulder-bag,https://picsum.photos/seed/coach-5-structured-shoulder-bag/600/600
Coach Compact Tote Bag,coach,bags,Crossbody Bags,unisex,coach-store,76050,117000,LOW STOCK,https://www.coach.com/p/coach-6-compact-tote-bag,https://picsum.photos/seed/coach-6-compact-tote-bag/600/600
Coach Signature Crossbody Bag,coach,bags,Totes,women,coach-store,69930,99900,IN STOCK,https://www.coach.com/p/coach-7-signature-crossbody-bag,https://picsum.photos/seed/coach-7-signature-crossbody-bag/600/600
Coach Pebbled Leather Wallet,coach,bags,Wallets,men,coach-store,27840,46400,IN STOCK,https://www.coach.com/p/coach-8-pebbled-leather-wallet,https://picsum.photos/seed/coach-8-pebbled-leather-wallet/600/600
Coach Structured Clutch,coach,bags,Handbags,unisex,coach-store,59670,91800,IN STOCK,https://www.coach.com/p/coach-9-structured-clutch,https://picsum.photos/seed/coach-9-structured-clutch/600/600
Coach Compact Shoulder Bag,coach,bags,Crossbody Bags,women,coach-store,52975,81500,IN STOCK,https://www.coach.com/p/coach-10-compact-shoulder-bag,https://picsum.photos/seed/coach-10-compact-shoulder-bag/600/600
Coach Signature Tote Bag,coach,bags,Totes,men,coach-store,44590,63700,IN STOCK,https://www.coach.com/p/coach-11-signature-tote-bag,https://picsum.photos/seed/coach-11-signature-tote-bag/600/600
Coach Pebbled Leather Crossbody Bag,coach,bags,Wallets,unisex,coach-store,50380,91600,OUT OF STOCK,https://www.coach.com/p/coach-12-pebbled-leather-crossbody-bag,https://picsum.photos/seed/coach-12-pebbled-leather-crossbody-bag/600/600
Coach Structured Wallet,coach,bags,Handbags,women,coach-store,61200,72000,LOW STOCK,https://www.coach.com/p/coach-13-structured-wallet,https://picsum.photos/seed/coach-13-structured-wallet/600/600
Coach Compact Clutch,coach,bags,Crossbody Bags,men,coach-store,28909,41300,IN STOCK,https://www.coach.com/p/coach-14-compact-clutch,https://picsum.photos/seed/coach-14-compact-clutch/600/600
Coach Signature Shoulder Bag,coach,bags,Totes,unisex,coach-store,31350,62700,IN STOCK,https://www.coach.com/p/coach-15-signature-shoulder-bag,https://picsum.photos/seed/coach-15-signature-shoulder-bag/600/600
Coach Pebbled Leather Tote Bag,coach,bags,Wallets,women,coach-store,94570,135100,IN STOCK,https://www.coach.com/p/coach-16-pebbled-leather-tote-bag,https://picsum.photos/seed/coach-16-pebbled-leather-tote-bag/600/600
Coach Structured Crossbody Bag,coach,bags,Handbags,men,coach-store,103020,121200,IN STOCK,https://www.coach.com/p/coach-17-structured-crossbody-bag,https://picsum.photos/seed/coach-17-structured-crossbody-bag/600/600
Coach Compact Wallet,coach,bags,Crossbody Bags,unisex,coach-store,17280,28800,IN STOCK,https://www.coach.com/p/coach-18-compact-wallet,https://picsum.photos/seed/coach-18-compact-wallet/600/600
Coach Signature Clutch,coach,bags,Totes,women,coach-store,15455,28100,LOW STOCK,https://www.coach.com/p/coach-19-signature-clutch,https://picsum.photos/seed/coach-19-signature-clutch/600/600
Coach Pebbled Leather Shoulder Bag,coach,bags,Wallets,men,coach-store,53120,66400,IN STOCK,https://www.coach.com/p/coach-20-pebbled-leather-shoulder-bag,https://picsum.photos/seed/coach-20-pebbled-leather-shoulder-bag/600/600
Kate Spade Structured Tote Bag,kate-spade,bags,Handbags,women,kate-spade-store,112275,149700,IN STOCK,https://www.katespade.com/p/kate-spade-1-structured-tote-bag,https://picsum.photos/seed/kate-spade-1-structured-tote-bag/600/600
Kate Spade Compact Crossbody Bag,kate-spade,bags,Crossbody Bags,men,kate-spade-store,64560,107600,IN STOCK,https://www.katespade.com/p/kate-spade-2-compact-crossbody-bag,https://picsum.photos/seed/kate-spade-2-compact-crossbody-bag/600/600
Kate Spade Signature Wallet,kate-spade,bags,Totes,unisex,kate-spade-store,30225,46500,LOW STOCK,https://www.katespade.com/p/kate-spade-3-signature-wallet,https://picsum.photos/seed/kate-spade-3-signature-wallet/600/600
Kate Spade Pebbled Leather Clutch,kate-spade,bags,Wallets,women,kate-spade-store,70320,87900,IN STOCK,https://www.katespade.com/p/kate-spade-4-pebbled-leather-clutch,https://picsum.photos/seed/kate-spade-4-pebbled-leather-clutch/600/600
Kate Spade Structured Shoulder Bag,kate-spade,bags,Handbags,men,kate-spade-store,58700,117400,IN STOCK,https://www.katespade.com/p/kate-spade-5-structured-shoulder-bag,https://picsum.photos/seed/kate-spade-5-structured-shoulder-bag/600/600
Kate Spade Compact Tote Bag,kate-spade,bags,Crossbody Bags,unisex,kate-spade-store,77025,102700,IN STOCK,https://www.katespade.com/p/kate-spade-6-compact-tote-bag,https://picsum.photos/seed/kate-spade-6-compact-tote-bag/600/600
Kate Spade Signature Crossbody Bag,kate-spade,bags,Totes,women,kate-spade-store,28475,33500,IN STOCK,https://www.katespade.com/p/kate-spade-7-signature-crossbody-bag,https://picsum.photos/seed/kate-spade-7-signature-crossbody-bag/600/600
Kate Spade Pebbled Leather Wallet,kate-spade,bags,Wallets,men,kate-spade-store,73680,92100,IN STOCK,https://www.katespade.com/p/kate-spade-8-pebbled-leather-wallet,https://picsum.photos/seed/kate-spade-8-pebbled-leather-wallet/600/600
Kate Spade Structured Clutch,kate-spade,bags,Handbags,unisex,kate-spade-store,109650,146200,IN STOCK,https://www.katespade.com/p/kate-spade-9-structured-clutch,https://picsum.photos/seed/kate-spade-9-structured-clutch/600/600
Kate Spade Compact Shoulder Bag,kate-spade,bags,Crossbody Bags,women,kate-spade-store,79755,122700,LOW STOCK,https://www.katespade.com/p/kate-spade-10-compact-shoulder-bag,https://picsum.photos/seed/kate-spade-10-compact-shoulder-bag/600/600
Kate Spade Signature Tote Bag,kate-spade,bags,Totes,men,kate-spade-store,79680,99600,IN STOCK,https://www.katespade.com/p/kate-spade-11-signature-tote-bag,https://picsum.photos/seed/kate-spade-11-signature-tote-bag/600/600
Kate Spade Pebbled Leather Crossbody Bag,kate-spade,bags,Wallets,unisex,kate-spade-store,39650,79300,IN STOCK,https://www.katespade.com/p/kate-spade-12-pebbled-leather-crossbody-bag,https://picsum.photos/seed/kate-spade-12-pebbled-leather-crossbody-bag/600/600
Kate Spade Structured Wallet,kate-spade,bags,Handbags,women,kate-spade-store,43030,66200,IN STOCK,https://www.katespade.com/p/kate-spade-13-structured-wallet,https://picsum.photos/seed/kate-spade-13-structured-wallet/600/600
Kate Spade Compact Clutch,kate-spade,bags,Crossbody Bags,men,kate-spade-store,48950,89000,IN STOCK,https://www.katespade.com/p/kate-spade-14-compact-clutch,https://picsum.photos/seed/kate-spade-14-compact-clutch/600/600
Kate Spade Signature Shoulder Bag,kate-spade,bags,Totes,unisex,kate-spade-store,10450,20900,IN STOCK,https://www.katespade.com/p/kate-spade-15-signature-shoulder-bag,https://picsum.photos/seed/kate-spade-15-signature-shoulder-bag/600/600
Kate Spade Pebbled Leather Tote Bag,kate-spade,bags,Wallets,women,kate-spade-store,44475,59300,IN STOCK,https://www.katespade.com/p/kate-spade-16-pebbled-leather-tote-bag,https://picsum.photos/seed/kate-spade-16-pebbled-leather-tote-bag/600/600
Kate Spade Structured Crossbody Bag,kate-spade,bags,Handbags,men,kate-spade-store,93900,125200,IN STOCK,https://www.katespade.com/p/kate-spade-17-structured-crossbody-bag,https://picsum.photos/seed/kate-spade-17-structured-crossbody-bag/600/600
Kate Spade Compact Wallet,kate-spade,bags,Crossbody Bags,unisex,kate-spade-store,48580,69400,IN STOCK,https://www.katespade.com/p/kate-spade-18-compact-wallet,https://picsum.photos/seed/kate-spade-18-compact-wallet/600/600
Kate Spade Signature Clutch,kate-spade,bags,Totes,women,kate-spade-store,84360,140600,IN STOCK,https://www.katespade.com/p/kate-spade-19-signature-clutch,https://picsum.photos/seed/kate-spade-19-signature-clutch/600/600
Kate Spade Pebbled Leather Shoulder Bag,kate-spade,bags,Wallets,men,kate-spade-store,91350,130500,OUT OF STOCK,https://www.katespade.com/p/kate-spade-20-pebbled-leather-shoulder-bag,https://picsum.photos/seed/kate-spade-20-pebbled-leather-shoulder-bag/600/600
Marc Jacobs Structured Tote Bag,marc-jacobs,bags,Handbags,women,marc-jacobs-store,25740,46800,LOW STOCK,https://www.marcjacobs.com/p/marc-jacobs-1-structured-tote-bag,https://picsum.photos/seed/marc-jacobs-1-structured-tote-bag/600/600
Marc Jacobs Compact Crossbody Bag,marc-jacobs,bags,Crossbody Bags,men,marc-jacobs-store,123505,145300,IN STOCK,https://www.marcjacobs.com/p/marc-jacobs-2-compact-crossbody-bag,https://picsum.photos/seed/marc-jacobs-2-compact-crossbody-bag/600/600
Marc Jacobs Signature Wallet,marc-jacobs,bags,Totes,unisex,marc-jacobs-store,26800,53600,IN STOCK,https://www.marcjacobs.com/p/marc-jacobs-3-signature-wallet,https://picsum.photos/seed/marc-jacobs-3-signature-wallet/600/600
Marc Jacobs Pebbled Leather Clutch,marc-jacobs,bags,Wallets,women,marc-jacobs-store,58695,90300,IN STOCK,https://www.marcjacobs.com/p/marc-jacobs-4-pebbled-leather-clutch,https://picsum.photos/seed/marc-jacobs-4-pebbled-leather-clutch/600/600
Marc Jacobs Structured Shoulder Bag,marc-jacobs,bags,Handbags,men,marc-jacobs-store,42515,77300,IN STOCK,https://www.marcjacobs.com/p/marc-jacobs-5-structured-shoulder-bag,https://picsum.photos/seed/marc-jacobs-5-structured-shoulder-bag/600/600
Marc Jacobs Compact Tote Bag,marc-jacobs,bags,Crossbody Bags,unisex,marc-jacobs-store,56865,66900,IN STOCK,https://www.marcjacobs.com/p/marc-jacobs-6-compact-tote-bag,https://picsum.photos/seed/marc-jacobs-6-compact-tote-bag/600/600
Marc Jacobs Signature Crossbody Bag,marc-jacobs,bags,Totes,women,marc-jacobs-store,33000,66000,LOW STOCK,https://www.marcjacobs.com/p/marc-jacobs-7-signature-crossbody-bag,https://picsum.photos/seed/marc-jacobs-7-signature-crossbody-bag/600/600
Marc Jacobs Pebbled Leather Wallet,marc-jacobs,bags,Wallets,men,marc-jacobs-store,86960,108700,IN STOCK,https://www.marcjacobs.com/p/marc-jacobs-8-pebbled-leather-wallet,https://picsum.photos/seed/marc-jacobs-8-pebbled-leather-wallet/600/600
Marc Jacobs Structured Clutch,marc-jacobs,bags,Handbags,unisex,marc-jacobs-store,18150,33000,IN STOCK,https://www.marcjacobs.com/p/marc-jacobs-9-structured-clutch,https://picsum.photos/seed/marc-jacobs-9-structured-clutch/600/600
Marc Jacobs Compact Shoulder Bag,marc-jacobs,bags,Crossbody Bags,women,marc-jacobs-store,54375,72500,LOW STOCK,https://www.marcjacobs.com/p/marc-jacobs-10-compact-shoulder-bag,https://picsum.photos/seed/marc-jacobs-10-compact-shoulder-bag/600/600
Marc Jacobs Signature Tote Bag,marc-jacobs,bags,Totes,men,marc-jacobs-store,80520,146400,IN STOCK,https://www.marcjacobs.com/p/marc-jacobs-11-signature-tote-bag,https://picsum.photos/seed/marc-jacobs-11-signature-tote-bag/600/600
Marc Jacobs Pebbled Leather Crossbody Bag,marc-jacobs,bags,Wallets,unisex,marc-jacobs-store,46620,77700,IN STOCK,https://www.marcjacobs.com/p/marc-jacobs-12-pebbled-leather-crossbody-bag,https://picsum.photos/seed/marc-jacobs-12-pebbled-leather-crossbody-bag/600/600
Marc Jacobs Structured Wallet,marc-jacobs,bags,Handbags,women,marc-jacobs-store,94240,117800,IN STOCK,https://www.marcjacobs.com/p/marc-jacobs-13-structured-wallet,https://picsum.photos/seed/marc-jacobs-13-structured-wallet/600/600
Marc Jacobs Compact Clutch,marc-jacobs,bags,Crossbody Bags,men,marc-jacobs-store,37020,61700,OUT OF STOCK,https://www.marcjacobs.com/p/marc-jacobs-14-compact-clutch,https://picsum.photos/seed/marc-jacobs-14-compact-clutch/600/600
Marc Jacobs Signature Shoulder Bag,marc-jacobs,bags,Totes,unisex,marc-jacobs-store,83395,128300,IN STOCK,https://www.marcjacobs.com/p/marc-jacobs-15-signature-shoulder-bag,https://picsum.photos/seed/marc-jacobs-15-signature-shoulder-bag/600/600
Marc Jacobs Pebbled Leather Tote Bag,marc-jacobs,bags,Wallets,women,marc-jacobs-store,22425,34500,IN STOCK,https://www.marcjacobs.com/p/marc-jacobs-16-pebbled-leather-tote-bag,https://picsum.photos/seed/marc-jacobs-16-pebbled-leather-tote-bag/600/600
Marc Jacobs Structured Crossbody Bag,marc-jacobs,bags,Handbags,men,marc-jacobs-store,70180,127600,IN STOCK,https://www.marcjacobs.com/p/marc-jacobs-17-structured-crossbody-bag,https://picsum.photos/seed/marc-jacobs-17-structured-crossbody-bag/600/600
Marc Jacobs Compact Wallet,marc-jacobs,bags,Crossbody Bags,unisex,marc-jacobs-store,57655,88700,LOW STOCK,https://www.marcjacobs.com/p/marc-jacobs-18-compact-wallet,https://picsum.photos/seed/marc-jacobs-18-compact-wallet/600/600
Marc Jacobs Signature Clutch,marc-jacobs,bags,Totes,women,marc-jacobs-store,33040,47200,IN STOCK,https://www.marcjacobs.com/p/marc-jacobs-19-signature-clutch,https://picsum.photos/seed/marc-jacobs-19-signature-clutch/600/600
Marc Jacobs Pebbled Leather Shoulder Bag,marc-jacobs,bags,Wallets,men,marc-jacobs-store,22320,27900,IN STOCK,https://www.marcjacobs.com/p/marc-jacobs-20-pebbled-leather-shoulder-bag,https://picsum.photos/seed/marc-jacobs-20-pebbled-leather-shoulder-bag/600/600
Tory Burch Structured Tote Bag,tory-burch,bags,Handbags,women,tory-burch-store,87295,102700,IN STOCK,https://www.toryburch.com/p/tory-burch-1-structured-tote-bag,https://picsum.photos/seed/tory-burch-1-structured-tote-bag/600/600
Tory Burch Compact Crossbody Bag,tory-burch,bags,Crossbody Bags,men,tory-burch-store,18190,21400,IN STOCK,https://www.toryburch.com/p/tory-burch-2-compact-crossbody-bag,https://picsum.photos/seed/tory-burch-2-compact-crossbody-bag/600/600
Tory Burch Signature Wallet,tory-burch,bags,Totes,unisex,tory-burch-store,93925,110500,LOW STOCK,https://www.toryburch.com/p/tory-burch-3-signature-wallet,https://picsum.photos/seed/tory-burch-3-signature-wallet/600/600
Tory Burch Pebbled Leather Clutch,tory-burch,bags,Wallets,women,tory-burch-store,57680,72100,IN STOCK,https://www.toryburch.com/p/tory-burch-4-pebbled-leather-clutch,https://picsum.photos/seed/tory-burch-4-pebbled-leather-clutch/600/600
Tory Burch Structured Shoulder Bag,tory-burch,bags,Handbags,men,tory-burch-store,91460,107600,IN STOCK,https://www.toryburch.com/p/tory-burch-5-structured-shoulder-bag,https://picsum.photos/seed/tory-burch-5-structured-shoulder-bag/600/600
Tory Burch Compact Tote Bag,tory-burch,bags,Crossbody Bags,unisex,tory-burch-store,55445,85300,LOW STOCK,https://www.toryburch.com/p/tory-burch-6-compact-tote-bag,https://picsum.photos/seed/tory-burch-6-compact-tote-bag/600/600
Tory Burch Signature Crossbody Bag,tory-burch,bags,Totes,women,tory-burch-store,103050,137400,IN STOCK,https://www.toryburch.com/p/tory-burch-7-signature-crossbody-bag,https://picsum.photos/seed/tory-burch-7-signature-crossbody-bag/600/600
Tory Burch Pebbled Leather Wallet,tory-burch,bags,Wallets,men,tory-burch-store,59120,73900,IN STOCK,https://www.toryburch.com/p/tory-burch-8-pebbled-leather-wallet,https://picsum.photos/seed/tory-burch-8-pebbled-leather-wallet/600/600
Tory Burch Structured Clutch,tory-burch,bags,Handbags,unisex,tory-burch-store,70320,87900,IN STOCK,https://www.toryburch.com/p/tory-burch-9-structured-clutch,https://picsum.photos/seed/tory-burch-9-structured-clutch/600/600
Tory Burch Compact Shoulder Bag,tory-burch,bags,Crossbody Bags,women,tory-burch-store,22500,30000,LOW STOCK,https://www.toryburch.com/p/tory-burch-10-compact-shoulder-bag,https://picsum.photos/seed/tory-burch-10-compact-shoulder-bag/600/600
Tory Burch Signature Tote Bag,tory-burch,bags,Totes,men,tory-burch-store,42150,84300,IN STOCK,https://www.toryburch.com/p/tory-burch-11-signature-tote-bag,https://picsum.photos/seed/tory-burch-11-signature-tote-bag/600/600
Tory Burch Pebbled Leather Crossbody Bag,tory-burch,bags,Wallets,unisex,tory-burch-store,106845,125700,IN STOCK,https://www.toryburch.com/p/tory-burch-12-pebbled-leather-crossbody-bag,https://picsum.photos/seed/tory-burch-12-pebbled-leather-crossbody-bag/600/600
Tory Burch Structured Wallet,tory-burch,bags,Handbags,women,tory-burch-store,65820,109700,IN STOCK,https://www.toryburch.com/p/tory-burch-13-structured-wallet,https://picsum.photos/seed/tory-burch-13-structured-wallet/600/600
Tory Burch Compact Clutch,tory-burch,bags,Crossbody Bags,men,tory-burch-store,30720,51200,IN STOCK,https://www.toryburch.com/p/tory-burch-14-compact-clutch,https://picsum.photos/seed/tory-burch-14-compact-clutch/600/600
Tory Burch Signature Shoulder Bag,tory-burch,bags,Totes,unisex,tory-burch-store,15795,24300,IN STOCK,https://www.toryburch.com/p/tory-burch-15-signature-shoulder-bag,https://picsum.photos/seed/tory-burch-15-signature-shoulder-bag/600/600
