id,slug,product_name,brand_slug,category_slug,subcategory,gender,description,colors,sizes,tags,rating,reviews,views,new_in,image_url,store_slug,price_usd,original_price_usd,availability,product_url
PI-0036,lululemon-breathable-lightweight-training-jacket,Breathable Lightweight Training Jacket,lululemon,sportswear,Jackets & Outerwear,women,"Lululemon Breathable Lightweight Training Jacket — jackets & outerwear tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,jackets; jackets-outerwear,4,180,6359,false,https://images.lululemon.com/is/image/lululemon/LW4CJAS_0002_1,lululemon-store,148,148,IN STOCK,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Breathable-Lightweight-Training-Jacket/_/prod11871114
PI-0037,lululemon-women-s-cross-chill-performance-jacket,Women's Cross Chill Performance Jacket,lululemon,clothing,Jackets & Outerwear,women,"Lululemon Women's Cross Chill Performance Jacket — jackets & outerwear tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,jackets; jackets-outerwear,4.9,161,276,true,https://images.lululemon.com/is/image/lululemon/LW4CEGS_033454_1,lululemon-store,228,228,IN STOCK,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/W-Cross-Chill-Performance-Jacket/_/prod9750597
PI-0038,lululemon-court-rival-tennis-track-jacket,Court Rival Tennis Track Jacket,lululemon,sportswear,Jackets & Outerwear,women,"Lululemon Court Rival Tennis Track Jacket — jackets & outerwear tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,jackets; jackets-outerwear,3.8,66,2237,false,https://images.lululemon.com/is/image/lululemon/LW3KLLS_076949_1,lululemon-store,148,148,IN STOCK,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Court-Rival-Tennis-Track-Jacket/_/prod11801252
PI-0039,lululemon-scuba-windbreaker,Scuba Windbreaker,lululemon,clothing,Jackets & Outerwear,women,"Lululemon Scuba Windbreaker — jackets & outerwear tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,jackets; jackets-outerwear,4.7,47,3902,false,https://images.lululemon.com/is/image/lululemon/LW4CNQS_077776_1,lululemon-store,148,148,IN STOCK,https://shop.lululemon.com/p/scuba-windbreaker/ff3dj9jt59
PI-0040,lululemon-daydrift-jacket,Daydrift Jacket,lululemon,clothing,Jackets & Outerwear,women,"Lululemon Daydrift Jacket — jackets & outerwear tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,jackets; jackets-outerwear,4.1,223,2550,false,https://images.lululemon.com/is/image/lululemon/LW3LSUS_076953_1,lululemon-store,168,168,IN STOCK,https://shop.lululemon.com/p/daydrift-jacket/k4ska4g2hv
PI-0041,gymshark-vital-seamless-midi-zip-2-0-pullover,Vital Seamless Midi Zip 2.0 Pullover,gymshark,sportswear,Track Top,women,"Gymshark Vital Seamless Midi Zip 2.0 Pullover — track top tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,activewear; track-top,4.6,42,3973,false,https://cdn.shopify.com/s/files/1/0156/6146/files/images-VitalSeamless2_0MidiZipUpJacketBlackMarlB5A9Q_BBF3_1004_V2b.jpg,gymshark-store,56,56,IN STOCK,https://www.gymshark.com/products/gymshark-vital-seamless-2-0-midi-zip-up-jacket-black-marl-aw23
PI-0042,gymshark-vital-regular-leggings,Vital Regular Leggings,gymshark,sportswear,Full Length,women,"Gymshark Vital Regular Leggings — full length tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,activewear; full-length,3.7,61,7384,false,https://cdn.shopify.com/s/files/1/0156/6146/files/images-VitalSeamless2_0LeggingsBlackMarlB1A2B_BBF3_0766_V1b.jpg,gymshark-store,54,54,IN STOCK,https://www.gymshark.com/products/gymshark-vital-seamless-leggings-logo-black-marl-aw24
PI-0043,gymshark-vital-sports-bra,Vital Sports Bra,gymshark,sportswear,Scoop Neck,women,"Gymshark Vital Sports Bra — scoop neck tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,activewear; scoop-neck,4.2,80,6123,true,https://cdn.shopify.com/s/files/1/0156/6146/files/images-VitalSeamlessNewSportsBraBlackMarlB5C7S_BBF3_0657_V2.jpg,gymshark-store,38,38,IN STOCK,https://www.gymshark.com/products/gymshark-vital-sports-bra-sports-bras-black-ss26
PI-0044,gymshark-vital-tank-with-shelf,Vital Tank With Shelf,gymshark,sportswear,Tanks,women,"Gymshark Vital Tank With Shelf — tanks tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",Tan,,activewear; tanks,4.9,147,7798,false,https://cdn.shopify.com/s/files/1/0156/6146/files/images-VitalSeamlessTankWithShelfBlackMarlB4C6D_BBF3_1428_V1.jpg,gymshark-store,38,38,IN STOCK,https://www.gymshark.com/products/gymshark-vital-seamless-tank-with-shelf-sleeveless-tops-black-aw25
PI-0045,gymshark-soft-sculpt-leggings,Soft Sculpt Leggings,gymshark,sportswear,Full Length,women,"Gymshark Soft Sculpt Leggings — full length tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,activewear; full-length,4,166,2321,false,https://cdn.shopify.com/s/files/1/0156/6146/files/SoftSculptLeggingsGSBlackB2C7T_BB2J_0846_V1_0e4298b8-5f30-41e9-a0d7-673c265f6ebf.jpg,gymshark-store,60,60,IN STOCK,https://www.gymshark.com/products/gymshark-soft-sculpt-leggings-black-ss25
PI-0046,gymshark-training-oversized-boxy-sweatshirt,Training Oversized Boxy Sweatshirt,gymshark,sportswear,Crew,women,"Gymshark Training Oversized Boxy Sweatshirt — crew tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,activewear; crew,4.5,185,2356,false,https://cdn.shopify.com/s/files/1/0156/6146/files/TrainingBoxyPulloverGSBlackB7B6C_BB2J_1012.jpg,gymshark-store,40,40,IN STOCK,https://www.gymshark.com/products/gymshark-training-oversized-boxy-sweatshirt-pullovers-black-aw26
PI-0047,gymshark-vital-sweetheart-neck-crop-top,Vital Sweetheart Neck Crop Top,gymshark,sportswear,Crop Top,women,"Gymshark Vital Sweetheart Neck Crop Top — crop top tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,activewear; crop-top,3.6,204,439,true,https://cdn.shopify.com/s/files/1/0156/6146/files/images-VitalSweetheartNeckCropTopBlackMarlB5C9W_BBF3_0599_V1.jpg,gymshark-store,38,38,IN STOCK,https://www.gymshark.com/products/gymshark-vital-sweetheart-neck-crop-top-ls-tops-black-ss26
PI-0048,gymshark-cosy-luxe-straight-leg-regular-joggers,Cosy Luxe Straight Leg Regular Joggers,gymshark,sportswear,Joggers,women,"Gymshark Cosy Luxe Straight Leg Regular Joggers — joggers tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,activewear; joggers,4.3,71,1618,false,https://cdn.shopify.com/s/files/1/0156/6146/files/images-BrushbackFleeceStraightLegJoggerBROSSoftGreyMarlB4C2O_GC3C_2287_V1a.jpg,gymshark-store,56,56,IN STOCK,https://www.gymshark.com/products/gymshark-cosy-luxe-straight-leg-jogger-pants-grey-aw25
PI-0049,gymshark-washed-pastel-baby-tee,Washed Pastel Baby Tee,gymshark,sportswear,Crew Neck,women,"Gymshark Washed Pastel Baby Tee — crew neck tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,activewear; crew-neck,4.8,90,4627,false,https://cdn.shopify.com/s/files/1/0156/6146/files/WashedPastelBabyTeeGSPopTurquoiseWASHB6C2U_TBZZ_0310_V2.jpg,gymshark-store,38,38,IN STOCK,https://www.gymshark.com/products/gymshark-washed-pastel-baby-tee-ss-tops-teal-ss26
PI-0050,gymshark-twist-front-sports-bra,Twist Front Sports Bra,gymshark,sportswear,Scoop Neck,women,"Gymshark Twist Front Sports Bra — scoop neck tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,activewear; scoop-neck,4,232,5051,false,https://cdn.shopify.com/s/files/1/0156/6146/files/images-MediumSupportTwistFrontSportsBraGSBlackB5C6A_BB2J_0344_V1.jpg,gymshark-store,40,40,IN STOCK,https://www.gymshark.com/products/gymshark-twist-front-sports-bra-sports-bras-black-ss26
PI-0051,gymshark-lift-seamless-high-rise-shorts,Lift Seamless High-Rise Shorts,gymshark,sportswear,Tight,women,"Gymshark Lift Seamless High-Rise Shorts — tight tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,activewear; tight,4.9,213,3240,false,https://cdn.shopify.com/s/files/1/0156/6146/files/images-LiftSeamlessShortsGSCalmPinkB6A8I_KCPD_6530_V2.jpg,gymshark-store,50,50,IN STOCK,https://www.gymshark.com/products/gymshark-lift-seamless-shorts-shorts-pink-ss26
PI-0052,gymshark-soft-sculpt-zip-up-jacket,Soft Sculpt Zip Up Jacket,gymshark,sportswear,Track Top,women,"Gymshark Soft Sculpt Zip Up Jacket — track top tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,activewear; track-top,4.4,194,7509,false,https://cdn.shopify.com/s/files/1/0156/6146/files/images-B2C9G_BB2J_1.jpg,gymshark-store,66,66,IN STOCK,https://www.gymshark.com/products/gymshark-soft-sculpt-zip-up-jacket-black-ss25
PI-0053,gymshark-featherform-tank,FeatherForm Tank,gymshark,sportswear,Tanks,women,"Gymshark FeatherForm Tank — tanks tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",Tan,,activewear; tanks,3.9,175,2058,false,https://cdn.shopify.com/s/files/1/0156/6146/files/images-40GGPerfectTankGSSoftWhiteB5C7U_WCMY_0818_V1.jpg,gymshark-store,44,44,IN STOCK,https://www.gymshark.com/products/gymshark-bareform-tank-sleeveless-tops-white-ss26
PI-0054,gymshark-vital-seamless-shorts,Vital Seamless Shorts,gymshark,sportswear,Tight,women,"Gymshark Vital Seamless Shorts — tight tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,activewear; tight,4.8,156,3497,false,https://cdn.shopify.com/s/files/1/0156/6146/files/images-VitalSeamless2_0ShortsBlackMarlB1A4J_BBF3_0941_V1.jpg,gymshark-store,40,40,IN STOCK,https://www.gymshark.com/products/gymshark-vital-seamless-shorts-black-marl-logo
PI-0055,gymshark-soft-sculpt-shorts,Soft Sculpt Shorts,gymshark,sportswear,Tight,women,"Gymshark Soft Sculpt Shorts — tight tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,activewear; tight,4.3,137,4484,false,https://cdn.shopify.com/s/files/1/0156/6146/files/SoftSculptShortsGSBlackB3B7N-BB2J-2133_A_77d0808f-5c4d-47fc-93a5-4acfeca2412f.jpg,gymshark-store,44,44,IN STOCK,https://www.gymshark.com/products/gymshark-soft-sculpt-shorts-black-ss25
PI-0056,gymshark-training-oversized-boxy-sweatshirt-purple,Training Oversized Boxy Sweatshirt (Purple),gymshark,sportswear,Crew,women,"Gymshark Training Oversized Boxy Sweatshirt (Purple) — crew tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",Purple,,activewear; crew,3.8,118,5473,false,https://cdn.shopify.com/s/files/1/0156/6146/files/TrainingBoxyPulloverGSCherryPurpleB7B6C_PCDS_05611.jpg,gymshark-store,40,40,IN STOCK,https://www.gymshark.com/products/gymshark-training-oversized-boxy-sweatshirt-pullovers-purple-aw26
PI-0057,gymshark-lift-seamless-tank-with-shelf,Lift Seamless Tank with Shelf,gymshark,sportswear,Sleeveless,women,"Gymshark Lift Seamless Tank with Shelf — sleeveless tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",Tan,,activewear; sleeveless,4.7,99,4970,false,https://cdn.shopify.com/s/files/1/0156/6146/files/images-LiftSeamlessMidiTankwithShelfGSBlackGSBlackMarlB6B8Q_BCPV_0934_V2.jpg,gymshark-store,44,44,IN STOCK,https://www.gymshark.com/products/gymshark-lift-seamless-tank-with-shelf-sleeveless-tops-black-ss26
PI-0058,gymshark-cosy-luxe-hoodie,Cosy Luxe Hoodie,gymshark,sportswear,Hoodie,women,"Gymshark Cosy Luxe Hoodie — hoodie tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,activewear; hoodie,4.2,80,6899,false,https://cdn.shopify.com/s/files/1/0156/6146/files/images-BrushedBackFleeceFullLengthHoodieBROSSoftGreyMarlB5B5O_GC3C_2548_V1.jpg,gymshark-store,60,60,IN STOCK,https://www.gymshark.com/products/gymshark-cosy-luxe-hoodie-pullovers-grey-aw25
PI-0059,gymshark-flutter-woven-shorts,Flutter Woven Shorts,gymshark,sportswear,Loose,women,"Gymshark Flutter Woven Shorts — loose tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,activewear; loose,3.7,61,6656,false,https://cdn.shopify.com/s/files/1/0156/6146/files/images-NewFlutterWovenShortGSBlackB6B3T_BB2J_0005.jpg,gymshark-store,44,44,IN STOCK,https://www.gymshark.com/products/gymshark-flutter-woven-short-shorts
PI-0060,gymshark-blush-seamless-light-support-sports-bra,Blush Seamless Light Support Sports Bra,gymshark,sportswear,Square Neck,women,"Gymshark Blush Seamless Light Support Sports Bra — square neck tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,activewear; square-neck,3.9,107,4768,false,https://cdn.shopify.com/s/files/1/0156/6146/files/AuraSeamlessOmbreBlurredSportsBraGSFocusPinkGSSorbetYellowB6B7E_KDHQ_0350.jpg,gymshark-store,44,44,IN STOCK,https://www.gymshark.com/products/gymshark-blush-seamless-light-support-sports-bra-sports-bras-pink-ss26-b6b7e-kdhq
PI-0061,columbia-timber-meadow-mtr-fleece-half-zip-women-s,Timber Meadow MTR Fleece Half-Zip - Women's,columbia,clothing,Outerwear,women,"Columbia Timber Meadow MTR Fleece Half-Zip - Women's — outerwear tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,jackets; outerwear,4.8,88,4781,false,https://www.rei.com/media/product/C09062,rei,60,60,IN STOCK,https://www.rei.com/product/C09062/columbia-timber-meadow-mtr-fleece-half-zip-womens
PI-0062,columbia-hikebound-ii-rain-jacket-women-s,Hikebound II Rain Jacket - Women's,columbia,clothing,Outerwear,women,"Columbia Hikebound II Rain Jacket - Women's — outerwear tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,jackets; outerwear,4.9,145,4158,true,https://www.rei.com/media/product/237288,rei,90,90,IN STOCK,https://www.rei.com/product/237288/columbia-hikebound-ii-rain-jacket-womens
PI-0063,columbia-hikebound-ii-jacket-men-s,Hikebound II Jacket - Men's,columbia,mens-clothing,Outerwear,men,"Columbia Hikebound II Jacket - Men's — outerwear tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,jackets; outerwear,4.4,126,5491,false,https://www.rei.com/media/product/236413,rei,59.93,90,IN STOCK,https://www.rei.com/product/236413/columbia-hikebound-ii-jacket-mens
PI-0064,columbia-spirevalley-cropped-wind-jacket-women-s,SpireValley Cropped Wind Jacket - Women's,columbia,clothing,Outerwear,women,"Columbia SpireValley Cropped Wind Jacket - Women's — outerwear tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,jackets; outerwear,4.5,183,332,false,https://www.rei.com/media/product/244367,rei,48.93,70,IN STOCK,https://www.rei.com/product/244367/columbia-spirevalley-cropped-wind-jacket-womens
PI-0065,columbia-hikebound-ii-long-jacket-women-s,Hikebound II Long Jacket - Women's,columbia,clothing,Outerwear,women,"Columbia Hikebound II Long Jacket - Women's — outerwear tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,jackets; outerwear,4,164,7521,false,https://www.rei.com/media/product/251514,rei,100,100,IN STOCK,https://www.rei.com/product/251514/columbia-hikebound-ii-long-jacket-womens
PI-0066,columbia-benton-springs-full-zip-fleece-jacket-women-s,Benton Springs Full-Zip Fleece Jacket - Women's,columbia,clothing,Outerwear,women,"Columbia Benton Springs Full-Zip Fleece Jacket - Women's — outerwear tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,jackets; outerwear,4.1,221,7362,false,https://www.rei.com/media/product/194258,rei,31.83,65,IN STOCK,https://www.rei.com/product/194258/columbia-benton-springs-full-zip-fleece-jacket-womens
PI-0067,columbia-iris-canyon-2-in-1-adapt-jacket-women-s,Iris Canyon 2-in-1 Adapt Jacket - Women's,columbia,clothing,Outerwear,women,"Columbia Iris Canyon 2-in-1 Adapt Jacket - Women's — outerwear tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,jackets; outerwear,3.6,202,3337,false,https://www.rei.com/media/product/C04614,rei,69.93,100,IN STOCK,https://www.rei.com/product/C04614/columbia-iris-canyon-2-in-1-adapt-jacket-womens
